s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s
Time,HRR,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_GEOM,Q_ENTH,Q_TOTAL,BURN_RATE
 1.1700598E+002, 1.3758745E+000, 6.5016631E+001,-9.4175538E+001, 2.1842264E+001,-2.3574121E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-6.0390065E-002,-5.9643424E+000, 7.5357310E-005
 1.1760437E+002, 1.2990141E+000, 6.4377653E+001,-9.4152501E+001, 2.3210983E+001,-2.3537188E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 7.1619531E-003,-5.2883877E+000, 7.3502846E-005
 1.1820251E+002, 1.3185585E+000, 6.3249838E+001,-9.2889607E+001, 2.3385133E+001,-2.0783089E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.1128325E-002,-4.9568605E+000, 7.3001664E-005
 1.1880014E+002, 1.3021734E+000, 6.2280774E+001,-9.1862010E+001, 2.3088379E+001,-3.6543822E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-8.9620821E-002,-5.2272267E+000, 7.1575606E-005
 1.1940663E+002, 1.2744166E+000, 6.1288730E+001,-9.0245005E+001, 2.2521693E+001,-2.9766369E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.6228639E-002,-5.1899318E+000, 7.1202925E-005
 1.2000513E+002, 1.2219809E+000, 6.0141922E+001,-8.9156699E+001, 2.3083718E+001,-2.0900158E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-5.7235121E-002,-4.7299777E+000, 6.6824094E-005
 1.2060364E+002, 1.1702017E+000, 5.9224097E+001,-8.8038412E+001, 2.2908006E+001,-2.4532250E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.2197855E-002,-4.7606392E+000, 6.5345644E-005
 1.2120191E+002, 1.1490146E+000, 5.8152352E+001,-8.6426263E+001, 2.2198316E+001,-1.9558586E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-8.0597346E-003,-4.9461400E+000, 6.4164168E-005
 1.2180101E+002, 1.1123995E+000, 5.7263979E+001,-8.5571765E+001, 2.2406858E+001,-2.6132381E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-4.5202133E-002,-4.8146608E+000, 6.1537515E-005
 1.2240011E+002, 1.0698152E+000, 5.6428558E+001,-8.4631134E+001, 2.2775701E+001,-2.9719961E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.9483347E-002,-4.3867797E+000, 5.9684733E-005
