s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s
Time,HRR,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_GEOM,Q_ENTH,Q_TOTAL,BURN_RATE
 1.1520445E+002, 1.0229409E+001, 7.0074356E+001,-1.1141594E+002, 2.4947587E+001,-2.8671531E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.5827795E-002,-6.1932542E+000, 5.6898039E-004
 1.1580359E+002, 9.9836332E+000, 6.9569359E+001,-1.1066981E+002, 2.5208398E+001,-2.7655384E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.0225658E-003,-5.9360703E+000, 5.5653817E-004
 1.1640365E+002, 9.9716519E+000, 6.8510693E+001,-1.0919828E+002, 2.4982211E+001,-3.6784030E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.7802161E-004,-5.7705051E+000, 5.5038901E-004
 1.1700100E+002, 9.6024884E+000, 6.7551068E+001,-1.0741595E+002, 2.4510102E+001,-5.1158437E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.3023309E-003,-5.8034533E+000, 5.3910404E-004
 1.1760104E+002, 9.6332545E+000, 6.6306903E+001,-1.0553632E+002, 2.3455116E+001,-5.5558293E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.4594659E-002,-6.1966035E+000, 5.3208785E-004
 1.1820109E+002, 9.4990825E+000, 6.5088774E+001,-1.0461631E+002, 2.4365275E+001,-3.0715624E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.0121957E-003,-5.6938987E+000, 5.2683597E-004
 1.1880266E+002, 9.3082950E+000, 6.3760250E+001,-1.0291863E+002, 2.3903760E+001,-4.1284497E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.0102859E-001,-5.9876044E+000, 5.2145262E-004
 1.1940525E+002, 9.1350649E+000, 6.2671249E+001,-1.0181239E+002, 2.4486814E+001,-2.5660301E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.4630087E-002,-5.5449265E+000, 5.1630430E-004
 1.2000301E+002, 9.2781114E+000, 6.1510415E+001,-1.0080502E+002, 2.3973314E+001,-3.3299616E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.5266931E-001,-6.0764829E+000, 5.1599737E-004
 1.2060170E+002, 9.0108073E+000, 6.0583640E+001,-9.8796020E+001, 2.3078371E+001,-3.7682551E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.2384226E-002,-6.1608842E+000, 5.0528615E-004
 1.2120133E+002, 8.8125165E+000, 5.9341506E+001,-9.7282147E+001, 2.2816917E+001,-4.5180159E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-6.4634084E-002,-6.3563875E+000, 4.9287407E-004
 1.2180415E+002, 8.7808441E+000, 5.8866416E+001,-9.6333652E+001, 2.2394031E+001,-4.0691351E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.4541633E-002,-6.3330520E+000, 4.8315673E-004
 1.2240095E+002, 8.4632261E+000, 5.7536424E+001,-9.4840623E+001, 2.2457519E+001,-5.3845735E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-7.3247983E-002,-6.4373005E+000, 4.7254485E-004
 1.2300268E+002, 8.2921013E+000, 5.6552956E+001,-9.2908140E+001, 2.1743128E+001,-4.5106200E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.7558488E-002,-6.3650610E+000, 4.6365819E-004
 1.2360100E+002, 8.2899438E+000, 5.5741967E+001,-9.1863183E+001, 2.1519593E+001,-6.1346864E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.5628840E-002,-6.3730258E+000, 4.5482595E-004
 1.2420002E+002, 8.0381621E+000, 5.5236512E+001,-9.0781024E+001, 2.1180428E+001,-6.1715983E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.3792682E-002,-6.3876385E+000, 4.4796799E-004
 1.2480259E+002, 7.9303838E+000, 5.4291261E+001,-9.0022800E+001, 2.1755595E+001,-5.2132110E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.5510176E-002,-6.0976918E+000, 4.4297579E-004
 1.2540253E+002, 7.9363352E+000, 5.2986687E+001,-8.8568950E+001, 2.1997271E+001,-3.6078581E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.4150895E-003,-5.6847345E+000, 4.4082108E-004
 1.2600323E+002, 8.0148772E+000, 5.2166724E+001,-8.8282114E+001, 2.2991185E+001,-4.1799697E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-4.4489457E-002,-5.1511275E+000, 4.4399009E-004
 1.2660393E+002, 7.7173703E+000, 5.1249553E+001,-8.7007423E+001, 2.3087314E+001,-3.6454363E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.6703972E-002,-4.9896394E+000, 4.3102297E-004
 1.2720462E+002, 7.6099309E+000, 5.0298971E+001,-8.5903466E+001, 2.2973104E+001,-3.8703159E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.6357223E-002,-5.0601634E+000, 4.2499874E-004
 1.2780095E+002, 7.7608109E+000, 4.8923537E+001,-8.3857629E+001, 2.1502727E+001,-5.9218979E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-9.4176431E-002,-5.7297730E+000, 4.3006408E-004
 1.2840016E+002, 7.4218444E+000, 4.8387761E+001,-8.3111576E+001, 2.2104735E+001,-4.3256738E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-5.7267032E-003,-5.2404926E+000, 4.1472787E-004
 1.2900151E+002, 7.3524828E+000, 4.7847312E+001,-8.2445764E+001, 2.2336409E+001,-3.8702620E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.2489708E-002,-4.9482626E+000, 4.0344250E-004
 1.2960405E+002, 7.0514093E+000, 4.6872470E+001,-7.9992215E+001, 2.0437650E+001,-5.8151512E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.8425368E-002,-5.6888376E+000, 3.9481459E-004
 1.3020724E+002, 6.8760524E+000, 4.5788086E+001,-7.9133229E+001, 2.1247386E+001,-3.5202848E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.6433426E-002,-5.2569077E+000, 3.8451644E-004
 1.3080652E+002, 6.7574254E+000, 4.5105197E+001,-7.8433720E+001, 2.1642954E+001,-3.3833746E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.7848758E-002,-4.9619776E+000, 3.7678296E-004
 1.3140398E+002, 6.8604906E+000, 4.4440823E+001,-7.7196249E+001, 2.1306661E+001,-4.2177468E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.1119745E-001,-4.6304527E+000, 3.8177993E-004
 1.3200496E+002, 6.8221486E+000, 4.3867498E+001,-7.6976668E+001, 2.1898321E+001,-4.0926565E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-5.0136357E-002,-4.4296268E+000, 3.7629345E-004
 1.3260139E+002, 6.6793049E+000, 4.3180471E+001,-7.6039342E+001, 2.2062010E+001,-3.5046700E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.1193078E-002,-4.1526026E+000, 3.7118080E-004
 1.3320461E+002, 6.5806571E+000, 4.2286375E+001,-7.4480978E+001, 2.1403756E+001,-5.0913887E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.0222285E-002,-4.2611041E+000, 3.6847946E-004
 1.3380562E+002, 6.5121454E+000, 4.1388126E+001,-7.3838431E+001, 2.2050140E+001,-2.8573919E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-9.2775197E-002,-3.9165938E+000, 3.6309951E-004
 1.3440283E+002, 6.4349441E+000, 4.0748182E+001,-7.3124947E+001, 2.2362513E+001,-2.1707427E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.6515898E-002,-3.6010152E+000, 3.6096297E-004
 1.3500510E+002, 6.5151366E+000, 3.9805145E+001,-7.1869330E+001, 2.1439092E+001,-2.8170001E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.0768409E-001,-4.1381267E+000, 3.5784764E-004
 1.3560365E+002, 6.2792232E+000, 3.9195068E+001,-7.1270541E+001, 2.2007749E+001,-2.3603664E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.5620289E-002,-3.8121048E+000, 3.5266137E-004
 1.3620314E+002, 6.1841072E+000, 3.8300250E+001,-6.9390019E+001, 2.0420019E+001,-4.5383884E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-4.9909711E-002,-4.5310261E+000, 3.4653862E-004
 1.3680388E+002, 6.1183044E+000, 3.7622084E+001,-6.8447631E+001, 2.0583073E+001,-3.6254578E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.4070553E-002,-4.1604247E+000, 3.3951967E-004
 1.3740495E+002, 6.1961764E+000, 3.6774742E+001,-6.7897688E+001, 2.1145504E+001,-2.5206786E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.6698136E-002,-3.8064722E+000, 3.4344516E-004
 1.3800227E+002, 5.9374232E+000, 3.6006581E+001,-6.7098970E+001, 2.1256246E+001,-2.4653001E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-6.6242120E-002,-3.9233735E+000, 3.3435520E-004
 1.3860246E+002, 5.9041729E+000, 3.5295451E+001,-6.6012936E+001, 2.0794359E+001,-2.5942176E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.6734568E-003,-4.0448945E+000, 3.2770392E-004
 1.3920665E+002, 5.8558372E+000, 3.4595147E+001,-6.4827209E+001, 2.0198679E+001,-4.1914713E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.4216156E-002,-4.2194605E+000, 3.2467384E-004
 1.3980290E+002, 5.7421050E+000, 3.4029976E+001,-6.3756558E+001, 1.9586418E+001,-3.7446488E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.1745663E-002,-4.4355061E+000, 3.1960078E-004
