s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s
Time,HRR,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_GEOM,Q_ENTH,Q_TOTAL,BURN_RATE
 1.3200517E+002, 8.2867219E-001, 4.2488117E+001,-6.6947216E+001, 2.0458729E+001,-3.7431605E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.1924438E-002,-3.1754408E+000, 4.6671222E-005
 1.3260214E+002, 8.2037079E-001, 4.1686799E+001,-6.5959642E+001, 2.0206477E+001,-3.4848864E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.2806680E-002,-3.2494790E+000, 4.5773622E-005
 1.3320789E+002, 8.0806786E-001, 4.0780000E+001,-6.4505262E+001, 1.9503493E+001,-5.1176648E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.8842721E-002,-3.4188190E+000, 4.5233348E-005
 1.3380385E+002, 7.9428010E-001, 4.0162554E+001,-6.4194055E+001, 2.0164324E+001,-8.5860636E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.8867286E-002,-3.0814834E+000, 4.4093179E-005
 1.3440785E+002, 7.6938418E-001, 3.9368886E+001,-6.2961306E+001, 1.9787314E+001,-8.1679663E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.4055226E-002,-3.0438892E+000, 4.2818788E-005
 1.3500237E+002, 7.5914470E-001, 3.8703940E+001,-6.2258543E+001, 1.9680703E+001,-9.8382691E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-5.9182496E-002,-3.1245940E+000, 4.1563618E-005
 1.3560425E+002, 7.3898807E-001, 3.8016049E+001,-6.1778452E+001, 2.0297520E+001,-5.9388731E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.3553026E-002,-2.7318345E+000, 4.0862241E-005
 1.3620187E+002, 7.2001341E-001, 3.7313696E+001,-6.0777734E+001, 1.9917677E+001,-5.9452892E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.5762724E-002,-2.8322928E+000, 3.9920694E-005
 1.3680191E+002, 6.9041217E-001, 3.6703092E+001,-5.9874434E+001, 1.9574456E+001,-7.5846779E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.8503876E-002,-2.9140591E+000, 3.8340291E-005
 1.3740294E+002, 6.6188106E-001, 3.5966244E+001,-5.8747724E+001, 1.9394896E+001,-1.0422465E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.2334561E-002,-2.7351248E+000, 3.7021983E-005
 1.3800426E+002, 6.4343701E-001, 3.5311671E+001,-5.8069754E+001, 1.9437500E+001,-5.7317285E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.2956766E-002,-2.6828783E+000, 3.6259466E-005
 1.3860558E+002, 6.6704056E-001, 3.4571284E+001,-5.7436675E+001, 1.9727175E+001,-3.1215385E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.8200650E-002,-2.4742970E+000, 3.6721144E-005
 1.3920004E+002, 6.4869988E-001, 3.3856251E+001,-5.6173408E+001, 1.9135457E+001,-4.2287698E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.3200077E-002,-2.5372293E+000, 3.5891874E-005
 1.3980637E+002, 6.3096818E-001, 3.3210072E+001,-5.5712138E+001, 1.9162426E+001,-8.6029722E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-7.7395220E-002,-2.7172747E+000, 3.5400108E-005
