s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s
Time,HRR,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_GEOM,Q_ENTH,Q_TOTAL,BURN_RATE
 9.4804070E+001, 6.6155454E+000, 1.0682067E+002,-1.5047821E+002, 2.8016137E+001,-1.4387462E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.0302838E-002,-9.1697338E+000, 3.7012531E-004
 9.5402115E+001, 6.2759491E+000, 1.0699602E+002,-1.4915187E+002, 2.6760350E+001,-2.4255667E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.7841483E-002,-9.3621129E+000, 3.4367188E-004
 9.6003792E+001, 5.9079192E+000, 1.0549724E+002,-1.4785122E+002, 2.7986413E+001,-1.5711979E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-7.5833254E-002,-8.6167723E+000, 3.3123624E-004
 9.6600708E+001, 5.8554062E+000, 1.0338435E+002,-1.4564570E+002, 2.7281669E+001,-1.7208242E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.7724003E-001,-9.2963534E+000, 3.2911178E-004
 9.7205193E+001, 5.9418377E+000, 1.0246786E+002,-1.4374307E+002, 2.7001799E+001,-2.1020740E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.8183052E-001,-8.5417813E+000, 3.2555385E-004
 9.7803375E+001, 6.0444562E+000, 1.0134212E+002,-1.4289055E+002, 2.7043997E+001,-1.5883736E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.2457008E-001,-8.6188120E+000, 3.4102272E-004
 9.8401001E+001, 6.0904064E+000, 9.9239368E+001,-1.4124171E+002, 2.7798673E+001,-8.1632546E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-8.0093452E-002,-8.1948918E+000, 3.3948965E-004
 9.9000298E+001, 5.7961558E+000, 9.7335203E+001,-1.3887785E+002, 2.6808846E+001,-1.0117493E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.0482023E-001,-9.0388162E+000, 3.2413334E-004
 9.9602760E+001, 5.8435400E+000, 9.6265704E+001,-1.3787398E+002, 2.7451933E+001,-1.2664453E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.3521632E-002,-8.4394474E+000, 3.2297907E-004
 1.0020017E+002, 5.4457991E+000, 9.5368505E+001,-1.3651376E+002, 2.7740958E+001,-1.4546743E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.6422563E-002,-8.1039683E+000, 2.9979364E-004
