s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s
Time,HRR,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_GEOM,Q_ENTH,Q_TOTAL,BURN_RATE
 6.9000397E+001, 1.4441397E+001, 1.8291106E+002,-2.3668527E+002, 2.5704836E+001,-1.5436381E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.3534298E-001,-1.3782341E+001, 8.2062217E-004
 6.9603340E+001, 1.5654103E+001, 1.8196087E+002,-2.3761590E+002, 2.7764830E+001,-1.3113935E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.8680824E-001,-1.2367241E+001, 8.7159160E-004
 7.0200348E+001, 1.5885471E+001, 1.8064817E+002,-2.3767700E+002, 2.9154882E+001,-1.1479106E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.1908373E-001,-1.2103267E+001, 8.8400091E-004
 7.0800926E+001, 1.5322363E+001, 1.8010360E+002,-2.3596078E+002, 2.7875096E+001,-1.3101169E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.2107750E-002,-1.2790734E+001, 8.3933073E-004
 7.1403687E+001, 1.3754408E+001, 1.7745789E+002,-2.3216228E+002, 2.8885782E+001,-1.0583061E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.4771641E-001,-1.2170030E+001, 7.7172695E-004
 7.2003532E+001, 1.3836527E+001, 1.7520666E+002,-2.2965652E+002, 2.8071109E+001,-1.2651276E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.3976111E-001,-1.2668736E+001, 7.7461418E-004
 7.2603165E+001, 1.3808422E+001, 1.7332533E+002,-2.2738283E+002, 2.8068071E+001,-1.2386659E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-7.3708565E-003,-1.2304875E+001, 7.6640847E-004
 7.3200150E+001, 1.3484369E+001, 1.7188475E+002,-2.2532125E+002, 2.7590122E+001,-9.7333567E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.1796640E-001,-1.2459342E+001, 7.5765892E-004
 7.3801636E+001, 1.2874989E+001, 1.6927413E+002,-2.2178119E+002, 2.7162031E+001,-7.1205457E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.6811367E-001,-1.2541246E+001, 7.0332444E-004
 7.4402489E+001, 1.2759159E+001, 1.6661084E+002,-2.1904999E+002, 2.7925152E+001,-9.2938355E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.5457122E-001,-1.1847781E+001, 7.2239685E-004
 7.5001350E+001, 1.2564558E+001, 1.6485222E+002,-2.1672026E+002, 2.7991949E+001,-1.1166345E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 7.0970999E-002,-1.1423206E+001, 6.9173524E-004
 7.5603592E+001, 1.2332077E+001, 1.6309466E+002,-2.1575744E+002, 2.9466151E+001,-1.7701799E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-9.3192593E-002,-1.1041571E+001, 6.8619158E-004
 7.6200188E+001, 1.1728366E+001, 1.6130358E+002,-2.1423170E+002, 3.0529291E+001,-1.1842823E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.5935857E-001,-1.0788892E+001, 6.6111869E-004
 7.6803673E+001, 1.1413282E+001, 1.5881645E+002,-2.1016495E+002, 2.9092959E+001,-8.5579195E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-8.7787909E-002,-1.0927830E+001, 6.2243904E-004
 7.7401505E+001, 1.0955383E+001, 1.5752983E+002,-2.0805527E+002, 2.8744736E+001,-9.9545046E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.7750548E-002,-1.0924859E+001, 6.0803586E-004
 7.8003159E+001, 9.8666272E+000, 1.5664944E+002,-2.0665947E+002, 2.9276338E+001,-6.9804771E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.9793697E-001,-1.0936870E+001, 5.4929359E-004
 7.8603653E+001, 9.8419219E+000, 1.5446980E+002,-2.0277026E+002, 2.7446594E+001,-1.5210508E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.5516065E-001,-1.1164047E+001, 5.5021417E-004
 7.9203438E+001, 9.7412555E+000, 1.5261796E+002,-2.0087434E+002, 2.6694729E+001,-1.1651156E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.7595526E-001,-1.1936906E+001, 5.4566824E-004
 7.9804085E+001, 9.5833123E+000, 1.5028154E+002,-1.9853681E+002, 2.7962045E+001,-7.3453245E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-4.9866486E-002,-1.0783372E+001, 5.2528401E-004
 8.0403625E+001, 9.3743244E+000, 1.4752266E+002,-1.9481823E+002, 2.6065377E+001,-1.2512781E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.3455716E-001,-1.1980997E+001, 5.2227604E-004
 8.1003693E+001, 8.7734203E+000, 1.4665854E+002,-1.9364765E+002, 2.7677195E+001,-9.4867264E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.9957608E-002,-1.0633367E+001, 4.9116238E-004
 8.1603523E+001, 9.1344898E+000, 1.4458588E+002,-1.9245392E+002, 2.8973726E+001,-8.2487769E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 7.2982130E-002,-9.8423088E+000, 5.0431694E-004
 8.2203796E+001, 8.7158626E+000, 1.4282552E+002,-1.9001382E+002, 2.8802873E+001,-7.5819088E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-9.2986350E-003,-9.7453869E+000, 4.8803700E-004
 8.2801437E+001, 8.7852814E+000, 1.4069790E+002,-1.8718759E+002, 2.7984919E+001,-9.1466493E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.0147701E-001,-9.8109528E+000, 4.8854785E-004
 8.3404221E+001, 8.4675839E+000, 1.3914795E+002,-1.8498395E+002, 2.7726195E+001,-1.0154801E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-5.5116436E-002,-9.7437686E+000, 4.7151537E-004
 8.4005104E+001, 8.0230655E+000, 1.3716845E+002,-1.8326913E+002, 2.7887324E+001,-6.6027911E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-4.6654687E-001,-1.0256322E+001, 4.5061441E-004
